,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
8890,8890,2019-01-06 16:22:40,4587657402165341815,fraud_Upton PLC,entertainment,79.53,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,1751676b283efe536a23e2c0008a00e0,1325866960,40.931402,-87.082349,0
8891,8891,2019-01-06 16:23:34,30026790933302,fraud_Ratke and Sons,health_fitness,74.02,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,1979-09-03,2779d40f62f0d7539aafc261d7d271bb,1325867014,33.444515,-91.57767,0
8892,8892,2019-01-06 16:23:47,6011438889172900,fraud_Jakubowski Inc,home,25.14,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,fbb31b364e793cd73ad37fdb43509f1f,1325867027,33.746113,-91.374821,0
8893,8893,2019-01-06 16:24:23,2475085306462014,fraud_White and Sons,home,73.69,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12,41375b12b7fd3d9c575d04d25934df7a,1325867063,44.353225,-94.500697,0
8894,8894,2019-01-06 16:24:25,4560004149983868183,fraud_Weber and Sons,food_dining,103.51,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,1992-05-09,38bf8ba6d6b3e9a9aa011dc653b8b9e7,1325867065,38.964936,-105.519145,0
8895,8895,2019-01-06 16:25:07,4292743669224718067,fraud_Runte-Mohr,food_dining,15.54,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,1973-06-09,d58a7631c23e27ace0728ce75c57745a,1325867107,37.372688,-76.375985,0
8896,8896,2019-01-06 16:26:02,4471568287204,fraud_Eichmann-Kilback,home,1.8,Dakota,Maldonado,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,1927-10-24,a06d1bc30e91fb0bf4b06d8e2f0bc009,1325867162,37.136852000000005,-79.742632,0
8897,8897,2019-01-06 16:26:39,30030380240193,fraud_Schoen Ltd,kids_pets,50.29,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,d0575f324d5bede01304abf54eb8812a,1325867199,29.625474,-98.885825,0
8898,8898,2019-01-06 16:26:46,6011197122270059,"fraud_McLaughlin, Armstrong and Koepp",travel,5.84,Vincent,Ward,M,06730 Joshua Isle Suite 555,North Brookfield,MA,1535,42.2665,-72.0821,4680,Field seismologist,1986-04-03,883958b1194a97f93bf30bcaa1577ba3,1325867206,41.613379,-72.040454,0
8899,8899,2019-01-06 16:27:54,4587577161160601,fraud_Auer LLC,personal_care,127.33,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,eb482313796805cfeff31a7d36b7782d,1325867274,43.454082,-69.802167,0
8900,8900,2019-01-06 16:28:03,36078114201167,fraud_Quitzon-Goyette,home,2.34,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,1926-06-26,9ac2638d063242daa3c99428f891e9f5,1325867283,36.406174,-81.932867,0
8901,8901,2019-01-06 16:28:59,4452366298769043,"fraud_Little, Gutmann and Lynch",shopping_net,3.62,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1978-03-04,4768d6c73b87aff74195150773ec76c1,1325867339,32.721887,-97.28307,0
8902,8902,2019-01-06 16:29:02,3525590521269779,"fraud_Turner, Ziemann and Lehner",food_dining,42.72,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,856d7d629ec26de389c5f302f0acbbd1,1325867342,36.877635,-79.18847199999999,0
8903,8903,2019-01-06 16:29:29,2227671554547514,"fraud_Eichmann, Hayes and Treutel",travel,8.02,Angie,Jones,F,6970 Blake Trail,Clearwater,FL,33760,27.9004,-82.7152,172247,"Geneticist, molecular",1979-10-22,811c162888c716ded1df045cad71a4bf,1325867369,27.981756,-83.544815,0
8904,8904,2019-01-06 16:30:05,3506040590383211,"fraud_Kling, Howe and Schneider",home,82.77,Michael,Orozco,M,13956 Hughes Causeway Suite 124,Alder,MT,59710,45.1939,-112.0568,286,Chief of Staff,1989-03-09,3b7677a849064d98a9db7e536762d8b7,1325867405,44.796976,-111.288759,0
8905,8905,2019-01-06 16:30:22,581686439828,fraud_Lind-Buckridge,entertainment,202.63,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,9eff0f2a27b498a202ced587f151d910,1325867422,41.778197,-80.349115,0
8906,8906,2019-01-06 16:30:27,370348764075623,fraud_Bins-Howell,personal_care,59.17,Christopher,Gomez,M,950 Dunn Squares,Tickfaw,LA,70466,30.5668,-90.482,8512,"Accountant, chartered public finance",1951-09-03,aa86f50bc9128c6a5838743ec45b88a1,1325867427,29.998503000000003,-90.188339,0
8907,8907,2019-01-06 16:30:38,4836998673805450,fraud_Quitzon-Goyette,home,77.91,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,6a7c5e6860988ed64a43abd91aca99e3,1325867438,45.954775,-85.82029200000001,0
8908,8908,2019-01-06 16:31:42,213195754007681,fraud_Jakubowski Inc,home,28.09,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,1969-07-24,24b762842a2e451ab87f0c3d80fbcc03,1325867502,40.253257,-92.076927,0
8909,8909,2019-01-06 16:31:55,3500969075198072,"fraud_Parisian, Schiller and Altenwerth",misc_net,183.21,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,9d80012a43e292348fbc243287536795,1325867515,48.17257,-116.397625,0
8910,8910,2019-01-06 16:33:15,342952484382519,fraud_Labadie LLC,personal_care,11.54,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,a80dd14390afe0da62119479c2b64792,1325867595,41.996502,-72.318744,0
8911,8911,2019-01-06 16:33:16,4464457352619,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,1.96,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,5ee39a23926969cc5d4bb612d710c46c,1325867596,29.909719,-85.331438,0
8912,8912,2019-01-06 16:34:37,3533800906065217,fraud_Kutch-Wilderman,home,31.3,Amber,Thornton,F,840 Werner Lock Apt. 852,Campbell,NE,68932,40.2967,-98.737,493,"Surveyor, minerals",1940-09-13,ef26f1ddb76bb7907e46dbe605d88c0f,1325867677,39.418552000000005,-98.593766,0
8913,8913,2019-01-06 16:35:01,4334230547694630,fraud_Stiedemann Ltd,food_dining,67.09,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",1967-08-02,dfc76f384b6d263bf02ce5dff3da0801,1325867701,43.709253,-110.203622,0
8914,8914,2019-01-06 16:35:59,4244953610136705533,fraud_Abbott-Rogahn,entertainment,66.72,Christopher,Odom,M,81446 Nicole Highway Apt. 874,Richland,NJ,8350,39.485,-74.8776,825,Licensed conveyancer,1991-07-06,1199fa8028b45a6f9412d59b0be437c5,1325867759,38.756364000000005,-74.809862,0
8915,8915,2019-01-06 16:36:24,6011148190095209,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,2.42,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04,3e9d354aa67351ceec0884547fb37c37,1325867784,38.033099,-122.384556,0
8916,8916,2019-01-06 16:36:37,4836998673805450,"fraud_Cole, Hills and Jewess",home,53.71,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,7b95c34aff3e790a90d5f33162739695,1325867797,45.575996,-86.500847,0
8917,8917,2019-01-06 16:37:24,4477156602511939689,"fraud_Lang, Towne and Schuppe",kids_pets,46.14,Angela,Ross,F,0107 Clements Point,American Fork,UT,84003,40.3928,-111.7941,42384,Futures trader,1992-12-29,238bf6640c7b0225922e6d7cf5785cd8,1325867844,40.264781,-111.923969,0
8918,8918,2019-01-06 16:38:25,675945690716,"fraud_Daugherty, Pouros and Beahan",shopping_pos,7.8,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,2000-06-09,4cb4a7b9932565d28bc1415fb309d57e,1325867905,40.26513,-80.29186800000001,0
8919,8919,2019-01-06 16:38:40,2288748891690227,fraud_Thompson-Gleason,health_fitness,13.41,Kathleen,Heath,F,9297 Victor Rest Apt. 382,Albuquerque,NM,87116,35.0561,-106.5506,641349,Charity officer,1967-01-24,17240f5f4694e216258291a7412cf39b,1325867920,36.046684,-107.540253,0
8920,8920,2019-01-06 16:39:48,3521417320836166,fraud_Schiller Ltd,personal_care,1.74,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,b037f66cf63984ccfbbd506b94d6037d,1325867988,39.561247,-85.892774,0
8921,8921,2019-01-06 16:39:50,4149635823017,"fraud_Kihn, Abernathy and Douglas",shopping_net,6.02,Samuel,Farrell,M,428 Michael Tunnel Apt. 377,Cleveland,AL,35049,33.9778,-86.5598,3996,Aid worker,1977-06-14,5eccfc2b02a9cfebf6c8af2d44dc47ab,1325867990,33.253488,-85.700131,0
8922,8922,2019-01-06 16:40:16,4839043708100390,fraud_Kilback Group,food_dining,4.01,Meredith,Campbell,F,043 Hanson Turnpike,Hedrick,IA,52563,41.1826,-92.3097,1583,Geochemist,1999-06-28,8795089c39372b9f57df85acceccc8ec,1325868016,41.68283,-93.200599,0
8923,8923,2019-01-06 16:41:06,4045036286570100739,fraud_Langworth LLC,personal_care,23.59,Bianca,Scott,F,9588 Cox Rapid Apt. 257,Atglen,PA,19310,39.9458,-75.9703,3066,Product manager,1928-07-15,62730c990b5931238749329d61718567,1325868066,39.246401,-76.967407,0
8924,8924,2019-01-06 16:41:25,6534628260579800,fraud_Reichel Inc,entertainment,8.55,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,bf392594b35556659d8d6eb082e495b4,1325868085,44.334084,-73.626835,0
8925,8925,2019-01-06 16:43:01,36485887555770,fraud_Johns Inc,entertainment,55.18,Michael,Gross,M,230 Ryan Tunnel Apt. 025,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,2005-01-29,b2c9002fb46b82866f6e3d503d39e9a5,1325868181,41.203520000000005,-82.165715,0
8926,8926,2019-01-06 16:43:15,30501624614310,"fraud_Ritchie, Oberbrunner and Cremin",travel,7.71,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,1973-05-04,d299bb0678540d861579b204953f2d90,1325868195,33.145585,-80.51201400000001,0
8927,8927,2019-01-06 16:43:16,180094608895855,fraud_Altenwerth-Kilback,home,50.45,Tammie,Harper,F,57887 Gutierrez Harbor,Westfir,OR,97492,43.7575,-122.481,597,Forensic psychologist,1961-05-19,de8859d17aefc77ad5cacaf9aedce2a0,1325868196,43.634739,-121.940847,0
8928,8928,2019-01-06 16:43:36,3576431665303017,"fraud_Cormier, Stracke and Thiel",entertainment,37.69,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,f932b2da6183d0ff95ceb8bb629dc915,1325868216,32.62478,-112.136606,0
8929,8929,2019-01-06 16:43:48,4890424426862856940,fraud_Bashirian Group,shopping_net,3.08,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827,38.5662,-121.3286,757530,Magazine features editor,1979-04-30,22860c73a33db1150294694789fcc8ae,1325868228,38.716132,-121.410403,0
8930,8930,2019-01-06 16:44:49,3543299015720986,fraud_Bernier and Sons,kids_pets,58.19,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",1977-10-19,fea9f990a7153b440b24cefc85f878f3,1325868289,37.679055,-82.563516,0
8931,8931,2019-01-06 16:45:35,30118423745458,fraud_Nienow PLC,entertainment,50.06,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,40.4109,-74.238,30770,Drilling engineer,1993-04-29,e589862b74893111f44ee62504f74257,1325868335,40.25954,-73.796215,0
8932,8932,2019-01-06 16:46:34,30518206766474,fraud_Schmidt and Sons,shopping_net,3.55,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,63867,36.7154,-89.6287,1019,Aeronautical engineer,1979-01-26,068e115b4bb29d7f0b86bac2f32ab567,1325868394,37.036851,-89.571324,0
8933,8933,2019-01-06 16:46:37,6011893664860915,"fraud_Heathcote, Yost and Kertzmann",shopping_net,155.69,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,ae63764e38abe79a4d6d30fd51164b0a,1325868397,40.037801,-104.687768,0
8934,8934,2019-01-06 16:46:44,4716561796955522,fraud_Mohr Inc,shopping_pos,3.46,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972-05-04,f010ebbd02fcffd0ff9e797b91768e38,1325868404,47.70356,-113.037921,0
8935,8935,2019-01-06 16:46:46,2252055259910912,fraud_Barton LLC,kids_pets,53.68,Jason,Hernandez,M,220 Frank Gardens,Hewitt,WI,54441,44.6437,-90.1031,828,Arts development officer,1991-08-19,4836ee73cbee1e9161dd8a0694862e09,1325868406,45.133561,-90.278733,0
8936,8936,2019-01-06 16:46:49,371226440126102,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,4.71,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,61a53c1d3724b457ac9e87f2d2fa0d0c,1325868409,39.004118,-88.993443,0
8937,8937,2019-01-06 16:46:54,4005676619255478,fraud_Zulauf LLC,personal_care,4.9,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,1994-05-31,120db4c0ec6333496be2a5d79cd49085,1325868414,29.609466,-91.876034,0
8938,8938,2019-01-06 16:47:00,342952484382519,"fraud_Kerluke, Kertzmann and Wiza",misc_net,5.46,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,c0042c83c545a53ad4681be45f57cff8,1325868420,41.233423,-74.021247,0
8939,8939,2019-01-06 16:47:23,3549202406645667,fraud_Kub-Heaney,health_fitness,3.85,Larry,Williams,M,6274 David Oval Suite 725,Scarborough,ME,4074,43.5835,-70.3457,18760,Make,1933-04-02,311e1bb0b4292a81b1ac9501f768bd32,1325868443,43.815974,-69.78158499999999,0
8940,8940,2019-01-06 16:47:43,30407675418785,"fraud_O'Reilly, Mohr and Purdy",home,61.06,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,1991-10-13,615a19026be6bf76b7ac49abe5df0564,1325868463,41.444102,-75.914702,0
8941,8941,2019-01-06 16:50:48,36485887555770,"fraud_Ledner, Hartmann and Feest",health_fitness,99.0,Michael,Gross,M,230 Ryan Tunnel Apt. 025,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,2005-01-29,bd2269067f75732efc693a5262971398,1325868648,41.359202,-82.989356,0
8942,8942,2019-01-06 16:51:04,3576021480694169,fraud_Breitenberg LLC,travel,126.87,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,1f239a0aeb7cc9878434cb3e22ba9841,1325868664,38.160979,-94.861989,0
8943,8943,2019-01-06 16:52:52,30442439074871,"fraud_Gutmann, McLaughlin and Wiza",home,27.48,Linda,Sanchez,F,6574 William Hill Apt. 375,Jermyn,PA,18433,41.5744,-75.5881,6508,Training and development officer,1981-06-22,06ecf874788356a637a3a85459b65f50,1325868772,40.651949,-74.64855,0
8944,8944,2019-01-06 16:53:31,379141394109214,fraud_Waelchi Inc,kids_pets,16.48,Gerald,Anthony,M,252 Melissa Rapids Suite 944,Monetta,SC,29105,33.8084,-81.5956,1514,Chief Strategy Officer,1966-12-15,75071cb171b286d734b6a642b9a9328f,1325868811,33.650011,-80.932397,0
8945,8945,2019-01-06 16:53:32,30029052116970,fraud_Heller PLC,health_fitness,11.09,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,b3819f38ccb22f25b880121d6e6df019,1325868812,42.058521,-78.994017,0
8946,8946,2019-01-06 16:53:35,2703186189652095,"fraud_Weimann, Kuhic and Beahan",shopping_pos,6.01,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,74a7ebf380a24c13a87452fd7c4a7fc5,1325868815,35.647077,-81.799808,0
8947,8947,2019-01-06 16:54:33,30199621383748,fraud_Lynch-Wisozk,home,61.36,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,1c94772256d2aae97f1bf59e084a5019,1325868873,33.495952,-95.529423,0
8948,8948,2019-01-06 16:55:05,3546897637165774,fraud_Conroy-Emard,food_dining,26.31,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,1956-05-30,e52feb77a8b352d0ffe48760b7e9b4f3,1325868905,32.117261,-97.30022,0
8949,8949,2019-01-06 16:55:13,4906628655840914250,fraud_Kessler Inc,travel,9.74,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,e92a550b3045085e5d3c4c4da0767080,1325868913,25.590561,-81.46687299999999,0
8950,8950,2019-01-06 16:56:05,6011148190095209,fraud_Hilpert-Conroy,kids_pets,44.3,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04,8516a5950fa91d07a95397717530d9e4,1325868965,37.590057,-123.188738,0
8951,8951,2019-01-06 16:56:26,4683638447911,fraud_Connelly-Carter,home,64.13,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,30.251,-92.5002,1261,Broadcast presenter,1972-07-01,13cedd555779725c8e97dcaffef15121,1325868986,30.823841,-92.60236,0
8952,8952,2019-01-06 16:57:04,584673555952,"fraud_Kling, Howe and Schneider",home,8.2,Jessica,Jordan,F,071 Wise Trace,Coleharbor,ND,58531,47.5196,-101.2332,307,Make,1930-08-13,bb300e68cd25fd2bb7fb3eb421565ca9,1325869024,47.920464,-101.370994,0
8953,8953,2019-01-06 16:57:15,6011504998544485,"fraud_Daugherty, Pouros and Beahan",shopping_pos,8.31,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,17aa2c82396b220cd978371c86b3aad5,1325869035,31.620352,-87.630198,0
8954,8954,2019-01-06 16:57:49,4512828414983801773,fraud_Auer-West,shopping_net,8.87,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,703aff8a7942cc2a4ed28c9bb317e4b2,1325869069,40.043941,-78.86527199999999,0
8955,8955,2019-01-06 16:57:52,639046421587,"fraud_Ledner, Hartmann and Feest",health_fitness,74.11,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140,"Administrator, education",1986-06-20,41e064b794c56400614452c5adf0f973,1325869072,40.248016,-79.495584,0
8956,8956,2019-01-06 16:59:03,4969856774088583,fraud_Jakubowski Inc,home,244.44,Jacqueline,Prince,F,27823 Andrew Underpass Suite 948,Metairie,LA,70003,29.9975,-90.2146,137067,Advertising account planner,1951-12-04,2fab3ff1ef5db7c29d9651dc86ff2a75,1325869143,29.738393,-90.341474,0
8957,8957,2019-01-06 16:59:10,6011893664860915,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,94.02,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,32d2cf9ef0199baff0061484309e38fb,1325869150,39.381248,-105.099041,0
8958,8958,2019-01-06 17:01:39,30235438713303,"fraud_Walter, Hettinger and Kessler",personal_care,86.66,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,f46e0431a2faffa7ff13ceff534661cd,1325869299,39.314827,-81.740337,0
8959,8959,2019-01-06 17:01:44,3523843138706408,fraud_Howe Ltd,misc_pos,7.6,Grace,Williams,F,28812 Charles Mill Apt. 628,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,1970-11-20,3739f7ce031fd89c787dc31f75da911b,1325869304,32.691516,-87.940658,0
8960,8960,2019-01-06 17:02:01,348253506557335,fraud_Kris-Kertzmann,travel,9.54,Thomas,Gibson,M,32745 Silva Springs Suite 040,Grand Bay,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,1948-03-22,85db27630227e598e2a9ac4f52638cf8,1325869321,30.396083,-87.627884,0
8961,8961,2019-01-06 17:02:05,3520550088202337,fraud_Deckow-Dare,food_dining,3.6,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,2001-07-05,1ec9b61fa833f00a971584973c86979c,1325869325,47.603209,-90.95252,0
8962,8962,2019-01-06 17:02:26,3517527805128735,fraud_Gottlieb-Hansen,personal_care,112.98,Tracy,Conway,F,6778 Campos Field,Bonfield,IL,60913,41.1573,-88.0619,1617,Medical secretary,1990-04-25,7aae2bbf267ec4a8effbbad5d8d60c6f,1325869346,41.370827,-87.681028,0
8963,8963,2019-01-06 17:03:27,675945690716,fraud_Reynolds-Schinner,misc_pos,5.63,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,2000-06-09,33cfdc699ab73ddd26565d8c2003ad39,1325869407,41.30745,-81.124903,0
8964,8964,2019-01-06 17:03:27,4512828414983801773,fraud_Watsica LLC,personal_care,31.67,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,0ac13e2747cd1499489e89d94b29ed7b,1325869407,40.325165000000005,-80.226861,0
8965,8965,2019-01-06 17:04:04,30234966027947,fraud_Mohr Inc,shopping_pos,9.29,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1978-01-22,04edfda1497625f41026aafacafa44af,1325869444,44.516477,-87.434239,0
8966,8966,2019-01-06 17:05:25,4302475216404898,fraud_Brown Inc,kids_pets,97.69,Daniel,Cain,M,384 Newman Forks Apt. 370,Belmond,IA,50421,42.8511,-93.62,3032,Community pharmacist,1964-08-08,08abb56657c43f2eeaa202759008b022,1325869525,41.857014,-94.40618,0
8967,8967,2019-01-06 17:06:07,676372984911,"fraud_McCullough, Hudson and Schuster",food_dining,8.63,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,96254fc8291a2a39f11a8f6406441178,1325869567,38.981063,-98.631562,0
8968,8968,2019-01-06 17:08:10,3598215285024754,fraud_Padberg-Rogahn,entertainment,17.75,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,a7e49af53389952790688d9ba8be5fb1,1325869690,40.600497,-72.66226999999999,0
8969,8969,2019-01-06 17:08:45,3587960728692500,fraud_Runte-Mohr,food_dining,5.42,Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",1997-01-02,0983d9fe7a3382bbbd8e92d14320b42a,1325869725,41.668001,-95.76904,0
8970,8970,2019-01-06 17:08:48,180094419304907,"fraud_Okuneva, Schneider and Rau",shopping_pos,37.58,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,666906d33b4c141629b946276b320605,1325869728,34.340041,-118.042669,0
8971,8971,2019-01-06 17:09:15,4427805710168,fraud_Hammes-Beatty,kids_pets,45.24,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16,3ee1a625a8730060a20b39f18db30fda,1325869755,33.333723,-105.803247,0
8972,8972,2019-01-06 17:10:14,3576431665303017,fraud_Morissette PLC,shopping_pos,6.41,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,1cec1a4084a1dd6d70438926ac0ff340,1325869814,33.284636,-111.194669,0
8973,8973,2019-01-06 17:10:14,3564839259330465,fraud_Fritsch LLC,travel,3.84,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,f651ff56983bda3ec8856a972402cfde,1325869814,37.523931,-122.228202,0
8974,8974,2019-01-06 17:10:36,3576021480694169,fraud_Zulauf LLC,personal_care,147.3,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,4a38191ea7df1a7878656a120673b86a,1325869836,39.419121,-95.696894,0
8975,8975,2019-01-06 17:10:58,180036456789979,fraud_Veum-Koelpin,travel,7.18,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,1974-11-20,c0e3e4ab81165c91670de889f6548a4d,1325869858,43.2058,-91.559129,0
8976,8976,2019-01-06 17:11:45,30427035050508,fraud_Kulas Group,health_fitness,34.33,John,Chandler,M,88325 Brandon Greens Apt. 477,Detroit,MI,48202,42.377,-83.0796,673342,Broadcast presenter,1969-11-20,9e1a73a04fce16e7cbb2f742e2f5e463,1325869905,43.142349,-83.26819,0
8977,8977,2019-01-06 17:12:27,4713464490314802,"fraud_Schneider, Hayes and Nikolaus",food_dining,68.46,Wesley,Parker,M,7452 Browning Port,Mc Intosh,SD,57641,45.7084,-101.1546,295,"Designer, industrial/product",1981-01-26,dc590249b6568f643944c553b65dba1f,1325869947,46.495953,-101.133591,0
8978,8978,2019-01-06 17:12:48,3598304579370089,fraud_Sawayn PLC,shopping_pos,129.69,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,3bc12f142221cdb238f845b713127238,1325869968,38.539659,-96.496482,0
